Month,Day,Interval,Calls_Offered_A,Abandoned_Calls_A,Abandoned_Rate_A,CCT_A,Calls_Offered_B,Abandoned_Calls_B,Abandoned_Rate_B,CCT_B,Calls_Offered_C,Abandoned_Calls_C,Abandoned_Rate_C,CCT_C,Calls_Offered_D,Abandoned_Calls_D,Abandoned_Rate_D,CCT_D
August,11,23:30,8,0,2.57%,296,43,0,0.57%,300,92,0,0.28%,319,55,0,0.62%,311
August,12,0:00,5,0,1.71%,393,30,1,1.74%,310,64,0,0.63%,325,39,0,0.74%,313
August,12,0:30,4,0,2.31%,337,21,0,0.84%,298,48,0,0.36%,321,27,0,0.27%,325
August,12,1:00,3,0,2.28%,371,10,0,2.09%,356,35,0,0.94%,317,21,0,0.5%,340
August,12,1:30,2,0,2.8%,323,6,0,3.25%,321,26,0,1.08%,319,16,0,1.1%,332
August,12,2:00,2,0,0.9%,371,4,0,1.6%,334,18,0,2.64%,296,11,0,2.83%,334
August,12,2:30,2,0,0.43%,331,3,0,0.87%,367,16,0,2.29%,314,8,0,1.61%,335
August,12,3:00,2,0,0.33%,343,3,0,0.62%,376,12,0,3.21%,322,3,0,4.17%,390
August,12,3:30,2,0,0.0%,386,3,0,0.0%,318,11,0,0.34%,334,2,0,2.99%,285
August,12,4:00,2,0,0.0%,273,2,0,1.54%,301,10,0,1.15%,337,2,0,2.39%,436
August,12,4:30,2,0,0.0%,253,2,0,1.37%,282,10,0,1.1%,326,3,0,5.0%,355
August,12,5:00,2,0,0.0%,273,2,0,0.73%,347,12,0,0.8%,333,3,0,2.44%,294
August,12,5:30,2,0,0.76%,318,3,0,1.52%,323,15,0,1.36%,300,3,0,0.27%,324
August,12,6:00,2,0,2.7%,275,4,0,3.07%,314,24,0,0.37%,270,10,0,1.36%,243
August,12,6:30,4,1,16.15%,280,6,2,27.26%,367,42,1,1.7%,262,19,1,4.5%,266
August,12,7:00,8,1,7.09%,277,19,0,1.22%,269,74,0,0.49%,264,33,0,0.79%,266
August,12,7:30,13,1,5.95%,326,31,1,3.09%,289,120,1,1.05%,261,55,1,0.98%,273
August,12,8:00,38,0,1.14%,269,60,0,0.58%,281,219,1,0.41%,281,99,1,0.56%,277
August,12,8:30,66,1,1.37%,299,92,1,1.28%,302,320,2,0.53%,298,145,2,1.06%,287
August,12,9:00,97,1,0.7%,299,147,1,0.44%,299,453,2,0.36%,305,214,2,0.76%,288
August,12,9:30,123,1,0.68%,309,187,1,0.61%,313,573,6,0.97%,313,262,4,1.43%,293
August,12,10:00,144,1,0.45%,308,230,1,0.63%,314,676,5,0.67%,317,311,4,1.36%,300
August,12,10:30,168,1,0.45%,306,258,5,2.11%,326,748,9,1.19%,326,346,10,2.95%,308
August,12,11:00,179,1,0.34%,311,286,3,0.92%,328,800,5,0.66%,332,377,5,1.36%,312
August,12,11:30,185,1,0.55%,315,313,5,1.59%,330,834,8,0.98%,335,395,5,1.16%,313
August,12,12:00,190,2,0.81%,313,339,3,0.85%,330,843,8,0.9%,335,410,4,1.02%,312
August,12,12:30,194,2,1.08%,312,347,5,1.51%,335,847,12,1.42%,337,415,6,1.53%,312
August,12,13:00,194,2,0.86%,316,360,4,1.19%,329,838,6,0.72%,341,410,6,1.51%,315
August,12,13:30,194,1,0.49%,317,367,6,1.77%,329,830,10,1.26%,340,413,7,1.72%,316
August,12,14:00,197,1,0.45%,318,385,6,1.5%,331,839,7,0.87%,342,429,6,1.32%,315
August,12,14:30,201,2,0.92%,319,387,6,1.48%,336,843,10,1.21%,341,431,10,2.24%,319
August,12,15:00,199,2,0.79%,317,385,3,0.73%,333,827,5,0.54%,343,426,5,1.26%,319
August,12,15:30,200,2,1.16%,317,384,3,0.87%,332,819,7,0.86%,345,422,8,1.87%,317
August,12,16:00,198,1,0.5%,326,382,2,0.61%,336,808,4,0.51%,343,426,4,0.94%,321
August,12,16:30,190,0,0.22%,318,368,2,0.58%,336,778,3,0.38%,345,408,3,0.86%,321
August,12,17:00,168,1,0.84%,319,349,2,0.7%,337,733,5,0.68%,344,386,4,0.97%,323
August,12,17:30,147,1,0.77%,318,331,3,0.77%,339,683,5,0.68%,341,360,4,1.13%,319
August,12,18:00,129,1,0.46%,316,306,3,0.97%,337,626,5,0.8%,343,330,2,0.58%,320
August,12,18:30,110,1,0.61%,325,275,2,0.89%,333,558,4,0.68%,345,292,1,0.51%,321
August,12,19:00,74,0,0.35%,330,247,3,1.06%,331,498,4,0.74%,343,269,3,0.95%,314
August,12,19:30,58,0,0.73%,317,224,2,0.72%,326,443,5,1.23%,342,245,4,1.55%,326
August,12,20:00,45,1,1.44%,316,196,3,1.71%,329,386,5,1.36%,342,215,4,2.01%,317
August,12,20:30,38,1,2.65%,308,169,2,1.1%,321,334,2,0.68%,337,188,2,0.99%,311
August,12,21:00,29,1,2.97%,310,140,2,1.09%,321,279,1,0.28%,336,153,5,2.96%,317
August,12,21:30,22,0,1.63%,317,117,1,0.72%,322,231,1,0.28%,335,132,2,1.17%,319
August,12,22:00,18,0,0.67%,320,95,1,0.89%,316,190,1,0.48%,331,108,1,0.98%,320
August,12,22:30,13,2,13.16%,311,75,1,0.78%,308,151,0,0.33%,323,90,1,0.67%,316
August,12,23:00,10,1,6.74%,330,56,0,0.69%,299,116,0,0.2%,320,70,0,0.37%,316
August,12,23:30,8,0,2.57%,296,43,0,0.57%,300,92,0,0.28%,319,55,0,0.62%,311
August,13,0:00,5,0,1.71%,393,30,1,1.74%,310,64,0,0.63%,325,39,0,0.74%,313
August,13,0:30,4,0,2.31%,337,21,0,0.84%,298,48,0,0.36%,321,27,0,0.27%,325
August,13,1:00,3,0,2.28%,371,10,0,2.09%,356,35,0,0.94%,317,21,0,0.5%,340
August,13,1:30,2,0,2.8%,323,6,0,3.25%,321,26,0,1.08%,319,16,0,1.1%,332
August,13,2:00,2,0,0.9%,371,4,0,1.6%,334,18,0,2.64%,296,11,0,2.83%,334
August,13,2:30,2,0,0.43%,331,3,0,0.87%,367,16,0,2.29%,314,8,0,1.61%,335
August,13,3:00,2,0,0.33%,343,3,0,0.62%,376,12,0,3.21%,322,3,0,4.17%,390
August,13,3:30,2,0,0.0%,386,3,0,0.0%,318,11,0,0.34%,334,2,0,2.99%,285
August,13,4:00,2,0,0.0%,273,2,0,1.54%,301,10,0,1.15%,337,2,0,2.39%,436
August,13,4:30,2,0,0.0%,253,2,0,1.37%,282,10,0,1.1%,326,3,0,5.0%,355
August,13,5:00,2,0,0.0%,273,2,0,0.73%,347,12,0,0.8%,333,3,0,2.44%,294
August,13,5:30,2,0,0.76%,318,3,0,1.52%,323,15,0,1.36%,300,3,0,0.27%,324
August,13,6:00,2,0,2.7%,275,4,0,3.07%,314,24,0,0.37%,270,10,0,1.36%,243
August,13,6:30,4,1,16.15%,280,6,2,27.26%,367,42,1,1.7%,262,19,1,4.5%,266
August,13,7:00,8,1,7.09%,277,19,0,1.22%,269,74,0,0.49%,264,33,0,0.79%,266
August,13,7:30,13,1,5.95%,326,31,1,3.09%,289,120,1,1.05%,261,55,1,0.98%,273
August,13,8:00,38,0,1.14%,269,60,0,0.58%,281,219,1,0.41%,281,99,1,0.56%,277
August,13,8:30,66,1,1.37%,299,92,1,1.28%,302,320,2,0.53%,298,145,2,1.06%,287
August,13,9:00,97,1,0.7%,299,147,1,0.44%,299,453,2,0.36%,305,214,2,0.76%,288
August,13,9:30,123,1,0.68%,309,187,1,0.61%,313,573,6,0.97%,313,262,4,1.43%,293
August,13,10:00,144,1,0.45%,308,230,1,0.63%,314,676,5,0.67%,317,311,4,1.36%,300
August,13,10:30,168,1,0.45%,306,258,5,2.11%,326,748,9,1.19%,326,346,10,2.95%,308
August,13,11:00,179,1,0.34%,311,286,3,0.92%,328,800,5,0.66%,332,377,5,1.36%,312
August,13,11:30,185,1,0.55%,315,313,5,1.59%,330,834,8,0.98%,335,395,5,1.16%,313
August,13,12:00,190,2,0.81%,313,339,3,0.85%,330,843,8,0.9%,335,410,4,1.02%,312
August,13,12:30,194,2,1.08%,312,347,5,1.51%,335,847,12,1.42%,337,415,6,1.53%,312
August,13,13:00,194,2,0.86%,316,360,4,1.19%,329,838,6,0.72%,341,410,6,1.51%,315
August,13,13:30,194,1,0.49%,317,367,6,1.77%,329,830,10,1.26%,340,413,7,1.72%,316
August,13,14:00,197,1,0.45%,318,385,6,1.5%,331,839,7,0.87%,342,429,6,1.32%,315
August,13,14:30,201,2,0.92%,319,387,6,1.48%,336,843,10,1.21%,341,431,10,2.24%,319
August,13,15:00,199,2,0.79%,317,385,3,0.73%,333,827,5,0.54%,343,426,5,1.26%,319
August,13,15:30,200,2,1.16%,317,384,3,0.87%,332,819,7,0.86%,345,422,8,1.87%,317
August,13,16:00,198,1,0.5%,326,382,2,0.61%,336,808,4,0.51%,343,426,4,0.94%,321
August,13,16:30,190,0,0.22%,318,368,2,0.58%,336,778,3,0.38%,345,408,3,0.86%,321
August,13,17:00,168,1,0.84%,319,349,2,0.7%,337,733,5,0.68%,344,386,4,0.97%,323
August,13,17:30,147,1,0.77%,318,331,3,0.77%,339,683,5,0.68%,341,360,4,1.13%,319
August,13,18:00,129,1,0.46%,316,306,3,0.97%,337,626,5,0.8%,343,330,2,0.58%,320
August,13,18:30,110,1,0.61%,325,275,2,0.89%,333,558,4,0.68%,345,292,1,0.51%,321
August,13,19:00,74,0,0.35%,330,247,3,1.06%,331,498,4,0.74%,343,269,3,0.95%,314
August,13,19:30,58,0,0.73%,317,224,2,0.72%,326,443,5,1.23%,342,245,4,1.55%,326
August,13,20:00,45,1,1.44%,316,196,3,1.71%,329,386,5,1.36%,342,215,4,2.01%,317
August,13,20:30,38,1,2.65%,308,169,2,1.1%,321,334,2,0.68%,337,188,2,0.99%,311
August,13,21:00,29,1,2.97%,310,140,2,1.09%,321,279,1,0.28%,336,153,5,2.96%,317
August,13,21:30,22,0,1.63%,317,117,1,0.72%,322,231,1,0.28%,335,132,2,1.17%,319
August,13,22:00,18,0,0.67%,320,95,1,0.89%,316,190,1,0.48%,331,108,1,0.98%,320
August,13,22:30,13,2,13.16%,311,75,1,0.78%,308,151,0,0.33%,323,90,1,0.67%,316
August,13,23:00,10,1,6.74%,330,56,0,0.69%,299,116,0,0.2%,320,70,0,0.37%,316
August,13,23:30,8,0,2.57%,296,43,0,0.57%,300,92,0,0.28%,319,55,0,0.62%,311
August,14,0:00,5,0,1.71%,393,30,1,1.74%,310,64,0,0.63%,325,39,0,0.74%,313
August,14,0:30,4,0,2.31%,337,21,0,0.84%,298,48,0,0.36%,321,27,0,0.27%,325
August,14,1:00,3,0,2.28%,371,10,0,2.09%,356,35,0,0.94%,317,21,0,0.5%,340
August,14,1:30,2,0,2.8%,323,6,0,3.25%,321,26,0,1.08%,319,16,0,1.1%,332
August,14,2:00,2,0,0.9%,371,4,0,1.6%,334,18,0,2.64%,296,11,0,2.83%,334
August,14,2:30,2,0,0.43%,331,3,0,0.87%,367,16,0,2.29%,314,8,0,1.61%,335
August,14,3:00,2,0,0.33%,343,3,0,0.62%,376,12,0,3.21%,322,3,0,4.17%,390
August,14,3:30,2,0,0.0%,386,3,0,0.0%,318,11,0,0.34%,334,2,0,2.99%,285
August,14,4:00,2,0,0.0%,273,2,0,1.54%,301,10,0,1.15%,337,2,0,2.39%,436
August,14,4:30,2,0,0.0%,253,2,0,1.37%,282,10,0,1.1%,326,3,0,5.0%,355
August,14,5:00,2,0,0.0%,273,2,0,0.73%,347,12,0,0.8%,333,3,0,2.44%,294
August,14,5:30,2,0,0.76%,318,3,0,1.52%,323,15,0,1.36%,300,3,0,0.27%,324
August,14,6:00,2,0,2.7%,275,4,0,3.07%,314,24,0,0.37%,270,10,0,1.36%,243
August,14,6:30,4,1,16.15%,280,6,2,27.26%,367,42,1,1.7%,262,19,1,4.5%,266
August,14,7:00,8,1,7.09%,277,19,0,1.22%,269,74,0,0.49%,264,33,0,0.79%,266
August,14,7:30,13,1,5.95%,326,31,1,3.09%,289,120,1,1.05%,261,55,1,0.98%,273
August,14,8:00,38,0,1.14%,269,60,0,0.58%,281,219,1,0.41%,281,99,1,0.56%,277
August,14,8:30,66,1,1.37%,299,92,1,1.28%,302,320,2,0.53%,298,145,2,1.06%,287
August,14,9:00,97,1,0.7%,299,147,1,0.44%,299,453,2,0.36%,305,214,2,0.76%,288
August,14,9:30,123,1,0.68%,309,187,1,0.61%,313,573,6,0.97%,313,262,4,1.43%,293
August,14,10:00,144,1,0.45%,308,230,1,0.63%,314,676,5,0.67%,317,311,4,1.36%,300
August,14,10:30,168,1,0.45%,306,258,5,2.11%,326,748,9,1.19%,326,346,10,2.95%,308
August,14,11:00,179,1,0.34%,311,286,3,0.92%,328,800,5,0.66%,332,377,5,1.36%,312
August,14,11:30,185,1,0.55%,315,313,5,1.59%,330,834,8,0.98%,335,395,5,1.16%,313
August,14,12:00,190,2,0.81%,313,339,3,0.85%,330,843,8,0.9%,335,410,4,1.02%,312
August,14,12:30,194,2,1.08%,312,347,5,1.51%,335,847,12,1.42%,337,415,6,1.53%,312
August,14,13:00,194,2,0.86%,316,360,4,1.19%,329,838,6,0.72%,341,410,6,1.51%,315
August,14,13:30,194,1,0.49%,317,367,6,1.77%,329,830,10,1.26%,340,413,7,1.72%,316
August,14,14:00,197,1,0.45%,318,385,6,1.5%,331,839,7,0.87%,342,429,6,1.32%,315
August,14,14:30,201,2,0.92%,319,387,6,1.48%,336,843,10,1.21%,341,431,10,2.24%,319
August,14,15:00,199,2,0.79%,317,385,3,0.73%,333,827,5,0.54%,343,426,5,1.26%,319
August,14,15:30,200,2,1.16%,317,384,3,0.87%,332,819,7,0.86%,345,422,8,1.87%,317
August,14,16:00,198,1,0.5%,326,382,2,0.61%,336,808,4,0.51%,343,426,4,0.94%,321
August,14,16:30,190,0,0.22%,318,368,2,0.58%,336,778,3,0.38%,345,408,3,0.86%,321
August,14,17:00,168,1,0.84%,319,349,2,0.7%,337,733,5,0.68%,344,386,4,0.97%,323
August,14,17:30,147,1,0.77%,318,331,3,0.77%,339,683,5,0.68%,341,360,4,1.13%,319
August,14,18:00,129,1,0.46%,316,306,3,0.97%,337,626,5,0.8%,343,330,2,0.58%,320
August,14,18:30,110,1,0.61%,325,275,2,0.89%,333,558,4,0.68%,345,292,1,0.51%,321
August,14,19:00,74,0,0.35%,330,247,3,1.06%,331,498,4,0.74%,343,269,3,0.95%,314
August,14,19:30,58,0,0.73%,317,224,2,0.72%,326,443,5,1.23%,342,245,4,1.55%,326
August,14,20:00,45,1,1.44%,316,196,3,1.71%,329,386,5,1.36%,342,215,4,2.01%,317
August,14,20:30,38,1,2.65%,308,169,2,1.1%,321,334,2,0.68%,337,188,2,0.99%,311
August,14,21:00,29,1,2.97%,310,140,2,1.09%,321,279,1,0.28%,336,153,5,2.96%,317
August,14,21:30,22,0,1.63%,317,117,1,0.72%,322,231,1,0.28%,335,132,2,1.17%,319
August,14,22:00,18,0,0.67%,320,95,1,0.89%,316,190,1,0.48%,331,108,1,0.98%,320
August,14,22:30,13,2,13.16%,311,75,1,0.78%,308,151,0,0.33%,323,90,1,0.67%,316
August,14,23:00,10,1,6.74%,330,56,0,0.69%,299,116,0,0.2%,320,70,0,0.37%,316
August,14,23:30,8,0,2.57%,296,43,0,0.57%,300,92,0,0.28%,319,55,0,0.62%,311
August,15,0:00,5,0,1.71%,393,30,1,1.74%,310,64,0,0.63%,325,39,0,0.74%,313
August,15,0:30,4,0,2.31%,337,21,0,0.84%,298,48,0,0.36%,321,27,0,0.27%,325
August,15,1:00,3,0,2.28%,371,10,0,2.09%,356,35,0,0.94%,317,21,0,0.5%,340
August,15,1:30,2,0,2.8%,323,6,0,3.25%,321,26,0,1.08%,319,16,0,1.1%,332
August,15,2:00,2,0,0.9%,371,4,0,1.6%,334,18,0,2.64%,296,11,0,2.83%,334
August,15,2:30,2,0,0.43%,331,3,0,0.87%,367,16,0,2.29%,314,8,0,1.61%,335
August,15,3:00,2,0,0.33%,343,3,0,0.62%,376,12,0,3.21%,322,3,0,4.17%,390
August,15,3:30,2,0,0.0%,386,3,0,0.0%,318,11,0,0.34%,334,2,0,2.99%,285
August,15,4:00,2,0,0.0%,273,2,0,1.54%,301,10,0,1.15%,337,2,0,2.39%,436
August,15,4:30,2,0,0.0%,253,2,0,1.37%,282,10,0,1.1%,326,3,0,5.0%,355
August,15,5:00,2,0,0.0%,273,2,0,0.73%,347,12,0,0.8%,333,3,0,2.44%,294
August,15,5:30,2,0,0.76%,318,3,0,1.52%,323,15,0,1.36%,300,3,0,0.27%,324
August,15,6:00,2,0,2.7%,275,4,0,3.07%,314,24,0,0.37%,270,10,0,1.36%,243
August,15,6:30,4,1,16.15%,280,6,2,27.26%,367,42,1,1.7%,262,19,1,4.5%,266
August,15,7:00,8,1,7.09%,277,19,0,1.22%,269,74,0,0.49%,264,33,0,0.79%,266
August,15,7:30,13,1,5.95%,326,31,1,3.09%,289,120,1,1.05%,261,55,1,0.98%,273
August,15,8:00,38,0,1.14%,269,60,0,0.58%,281,219,1,0.41%,281,99,1,0.56%,277
August,15,8:30,66,1,1.37%,299,92,1,1.28%,302,320,2,0.53%,298,145,2,1.06%,287
August,15,9:00,97,1,0.7%,299,147,1,0.44%,299,453,2,0.36%,305,214,2,0.76%,288
August,15,9:30,123,1,0.68%,309,187,1,0.61%,313,573,6,0.97%,313,262,4,1.43%,293
August,15,10:00,144,1,0.45%,308,230,1,0.63%,314,676,5,0.67%,317,311,4,1.36%,300
August,15,10:30,168,1,0.45%,306,258,5,2.11%,326,748,9,1.19%,326,346,10,2.95%,308
August,15,11:00,179,1,0.34%,311,286,3,0.92%,328,800,5,0.66%,332,377,5,1.36%,312
August,15,11:30,185,1,0.55%,315,313,5,1.59%,330,834,8,0.98%,335,395,5,1.16%,313
August,15,12:00,190,2,0.81%,313,339,3,0.85%,330,843,8,0.9%,335,410,4,1.02%,312
August,15,12:30,194,2,1.08%,312,347,5,1.51%,335,847,12,1.42%,337,415,6,1.53%,312
August,15,13:00,194,2,0.86%,316,360,4,1.19%,329,838,6,0.72%,341,410,6,1.51%,315
August,15,13:30,194,1,0.49%,317,367,6,1.77%,329,830,10,1.26%,340,413,7,1.72%,316
August,15,14:00,197,1,0.45%,318,385,6,1.5%,331,839,7,0.87%,342,429,6,1.32%,315
August,15,14:30,201,2,0.92%,319,387,6,1.48%,336,843,10,1.21%,341,431,10,2.24%,319
August,15,15:00,199,2,0.79%,317,385,3,0.73%,333,827,5,0.54%,343,426,5,1.26%,319
August,15,15:30,200,2,1.16%,317,384,3,0.87%,332,819,7,0.86%,345,422,8,1.87%,317
August,15,16:00,198,1,0.5%,326,382,2,0.61%,336,808,4,0.51%,343,426,4,0.94%,321
August,15,16:30,190,0,0.22%,318,368,2,0.58%,336,778,3,0.38%,345,408,3,0.86%,321
August,15,17:00,168,1,0.84%,319,349,2,0.7%,337,733,5,0.68%,344,386,4,0.97%,323
August,15,17:30,147,1,0.77%,318,331,3,0.77%,339,683,5,0.68%,341,360,4,1.13%,319
August,15,18:00,129,1,0.46%,316,306,3,0.97%,337,626,5,0.8%,343,330,2,0.58%,320
August,15,18:30,110,1,0.61%,325,275,2,0.89%,333,558,4,0.68%,345,292,1,0.51%,321
August,15,19:00,74,0,0.35%,330,247,3,1.06%,331,498,4,0.74%,343,269,3,0.95%,314
August,15,19:30,58,0,0.73%,317,224,2,0.72%,326,443,5,1.23%,342,245,4,1.55%,326
August,15,20:00,45,1,1.44%,316,196,3,1.71%,329,386,5,1.36%,342,215,4,2.01%,317
August,15,20:30,38,1,2.65%,308,169,2,1.1%,321,334,2,0.68%,337,188,2,0.99%,311
August,15,21:00,29,1,2.97%,310,140,2,1.09%,321,279,1,0.28%,336,153,5,2.96%,317
August,15,21:30,22,0,1.63%,317,117,1,0.72%,322,231,1,0.28%,335,132,2,1.17%,319
August,15,22:00,18,0,0.67%,320,95,1,0.89%,316,190,1,0.48%,331,108,1,0.98%,320
August,15,22:30,13,2,13.16%,311,75,1,0.78%,308,151,0,0.33%,323,90,1,0.67%,316
August,15,23:00,10,1,6.74%,330,56,0,0.69%,299,116,0,0.2%,320,70,0,0.37%,316
August,15,23:30,8,0,2.57%,296,43,0,0.57%,300,92,0,0.28%,319,55,0,0.62%,311
August,16,0:00,5,0,1.71%,393,30,1,1.74%,310,64,0,0.63%,325,39,0,0.74%,313
August,16,0:30,4,0,2.31%,337,21,0,0.84%,298,48,0,0.36%,321,27,0,0.27%,325
August,16,1:00,3,0,2.28%,371,10,0,2.09%,356,35,0,0.94%,317,21,0,0.5%,340
August,16,1:30,2,0,2.8%,323,6,0,3.25%,321,26,0,1.08%,319,16,0,1.1%,332
August,16,2:00,2,0,0.9%,371,4,0,1.6%,334,18,0,2.64%,296,11,0,2.83%,334
August,16,2:30,2,0,0.43%,331,3,0,0.87%,367,16,0,2.29%,314,8,0,1.61%,335
August,16,3:00,2,0,0.33%,343,3,0,0.62%,376,12,0,3.21%,322,3,0,4.17%,390
August,16,3:30,2,0,0.0%,386,3,0,0.0%,318,11,0,0.34%,334,2,0,2.99%,285
August,16,4:00,2,0,0.0%,273,2,0,1.54%,301,10,0,1.15%,337,2,0,2.39%,436
August,16,4:30,2,0,0.0%,253,2,0,1.37%,282,10,0,1.1%,326,3,0,5.0%,355
August,16,5:00,2,0,0.0%,273,2,0,0.73%,347,12,0,0.8%,333,3,0,2.44%,294
August,16,5:30,2,0,0.76%,318,3,0,1.52%,323,15,0,1.36%,300,3,0,0.27%,324
August,16,6:00,2,0,2.7%,275,4,0,3.07%,314,24,0,0.37%,270,10,0,1.36%,243
August,16,6:30,4,1,16.15%,280,6,2,27.26%,367,42,1,1.7%,262,19,1,4.5%,266
August,16,7:00,8,1,7.09%,277,19,0,1.22%,269,74,0,0.49%,264,33,0,0.79%,266
August,16,7:30,13,1,5.95%,326,31,1,3.09%,289,120,1,1.05%,261,55,1,0.98%,273
August,16,8:00,38,0,1.14%,269,60,0,0.58%,281,219,1,0.41%,281,99,1,0.56%,277
August,16,8:30,66,1,1.37%,299,92,1,1.28%,302,320,2,0.53%,298,145,2,1.06%,287
August,16,9:00,97,1,0.7%,299,147,1,0.44%,299,453,2,0.36%,305,214,2,0.76%,288
August,16,9:30,123,1,0.68%,309,187,1,0.61%,313,573,6,0.97%,313,262,4,1.43%,293
August,16,10:00,144,1,0.45%,308,230,1,0.63%,314,676,5,0.67%,317,311,4,1.36%,300
August,16,10:30,168,1,0.45%,306,258,5,2.11%,326,748,9,1.19%,326,346,10,2.95%,308
August,16,11:00,179,1,0.34%,311,286,3,0.92%,328,800,5,0.66%,332,377,5,1.36%,312
August,16,11:30,185,1,0.55%,315,313,5,1.59%,330,834,8,0.98%,335,395,5,1.16%,313
August,16,12:00,190,2,0.81%,313,339,3,0.85%,330,843,8,0.9%,335,410,4,1.02%,312
August,16,12:30,194,2,1.08%,312,347,5,1.51%,335,847,12,1.42%,337,415,6,1.53%,312
August,16,13:00,194,2,0.86%,316,360,4,1.19%,329,838,6,0.72%,341,410,6,1.51%,315
August,16,13:30,194,1,0.49%,317,367,6,1.77%,329,830,10,1.26%,340,413,7,1.72%,316
August,16,14:00,197,1,0.45%,318,385,6,1.5%,331,839,7,0.87%,342,429,6,1.32%,315
August,16,14:30,201,2,0.92%,319,387,6,1.48%,336,843,10,1.21%,341,431,10,2.24%,319
August,16,15:00,199,2,0.79%,317,385,3,0.73%,333,827,5,0.54%,343,426,5,1.26%,319
August,16,15:30,200,2,1.16%,317,384,3,0.87%,332,819,7,0.86%,345,422,8,1.87%,317
August,16,16:00,198,1,0.5%,326,382,2,0.61%,336,808,4,0.51%,343,426,4,0.94%,321
August,16,16:30,190,0,0.22%,318,368,2,0.58%,336,778,3,0.38%,345,408,3,0.86%,321
August,16,17:00,168,1,0.84%,319,349,2,0.7%,337,733,5,0.68%,344,386,4,0.97%,323
August,16,17:30,147,1,0.77%,318,331,3,0.77%,339,683,5,0.68%,341,360,4,1.13%,319
August,16,18:00,129,1,0.46%,316,306,3,0.97%,337,626,5,0.8%,343,330,2,0.58%,320
August,16,18:30,110,1,0.61%,325,275,2,0.89%,333,558,4,0.68%,345,292,1,0.51%,321
August,16,19:00,74,0,0.35%,330,247,3,1.06%,331,498,4,0.74%,343,269,3,0.95%,314
August,16,19:30,58,0,0.73%,317,224,2,0.72%,326,443,5,1.23%,342,245,4,1.55%,326
August,16,20:00,45,1,1.44%,316,196,3,1.71%,329,386,5,1.36%,342,215,4,2.01%,317
August,16,20:30,38,1,2.65%,308,169,2,1.1%,321,334,2,0.68%,337,188,2,0.99%,311
August,16,21:00,29,1,2.97%,310,140,2,1.09%,321,279,1,0.28%,336,153,5,2.96%,317
August,16,21:30,22,0,1.63%,317,117,1,0.72%,322,231,1,0.28%,335,132,2,1.17%,319
August,16,22:00,18,0,0.67%,320,95,1,0.89%,316,190,1,0.48%,331,108,1,0.98%,320
August,16,22:30,13,2,13.16%,311,75,1,0.78%,308,151,0,0.33%,323,90,1,0.67%,316
August,16,23:00,10,1,6.74%,330,56,0,0.69%,299,116,0,0.2%,320,70,0,0.37%,316
August,16,23:30,8,0,2.57%,296,43,0,0.57%,300,92,0,0.28%,319,55,0,0.62%,311
August,17,0:00,5,0,1.71%,393,30,1,1.74%,310,64,0,0.63%,325,39,0,0.74%,313
August,17,0:30,4,0,2.31%,337,21,0,0.84%,298,48,0,0.36%,321,27,0,0.27%,325
August,17,1:00,3,0,2.28%,371,10,0,2.09%,356,35,0,0.94%,317,21,0,0.5%,340
August,17,1:30,2,0,2.8%,323,6,0,3.25%,321,26,0,1.08%,319,16,0,1.1%,332
August,17,2:00,2,0,0.9%,371,4,0,1.6%,334,18,0,2.64%,296,11,0,2.83%,334
August,17,2:30,2,0,0.43%,331,3,0,0.87%,367,16,0,2.29%,314,8,0,1.61%,335
August,17,3:00,2,0,0.33%,343,3,0,0.62%,376,12,0,3.21%,322,3,0,4.17%,390
August,17,3:30,2,0,0.0%,386,3,0,0.0%,318,11,0,0.34%,334,2,0,2.99%,285
August,17,4:00,2,0,0.0%,273,2,0,1.54%,301,10,0,1.15%,337,2,0,2.39%,436
August,17,4:30,2,0,0.0%,253,2,0,1.37%,282,10,0,1.1%,326,3,0,5.0%,355
August,17,5:00,2,0,0.0%,273,2,0,0.73%,347,12,0,0.8%,333,3,0,2.44%,294
August,17,5:30,2,0,0.76%,318,3,0,1.52%,323,15,0,1.36%,300,3,0,0.27%,324
August,17,6:00,2,0,2.7%,275,4,0,3.07%,314,24,0,0.37%,270,10,0,1.36%,243
August,17,6:30,4,1,16.15%,280,6,2,27.26%,367,42,1,1.7%,262,19,1,4.5%,266
August,17,7:00,8,1,7.09%,277,19,0,1.22%,269,74,0,0.49%,264,33,0,0.79%,266
August,17,7:30,13,1,5.95%,326,31,1,3.09%,289,120,1,1.05%,261,55,1,0.98%,273
August,17,8:00,38,0,1.14%,269,60,0,0.58%,281,219,1,0.41%,281,99,1,0.56%,277
August,17,8:30,66,1,1.37%,299,92,1,1.28%,302,320,2,0.53%,298,145,2,1.06%,287
August,17,9:00,97,1,0.7%,299,147,1,0.44%,299,453,2,0.36%,305,214,2,0.76%,288
August,17,9:30,123,1,0.68%,309,187,1,0.61%,313,573,6,0.97%,313,262,4,1.43%,293
August,17,10:00,144,1,0.45%,308,230,1,0.63%,314,676,5,0.67%,317,311,4,1.36%,300
August,17,10:30,168,1,0.45%,306,258,5,2.11%,326,748,9,1.19%,326,346,10,2.95%,308
August,17,11:00,179,1,0.34%,311,286,3,0.92%,328,800,5,0.66%,332,377,5,1.36%,312
August,17,11:30,185,1,0.55%,315,313,5,1.59%,330,834,8,0.98%,335,395,5,1.16%,313
